"https://www.otomoto.pl/oferta/peugeot-508-1-6dieselklimatronikpanoramadachledyserwisgwarancja-ID6zMILZ.html#4b96ca4051","6025580607","Peugeot 508","os. Północne 1 - 73-108 Morzyczyn, stargardzki, Zachodniopomorskie (Polska)","32999","Firmy","Osobowe","Peugeot","508","-","2012","228 000 km","-","112 KM","Na przednie koła","Diesel","Manualna","1 560 cm3","Kombi","5","5","Czarny","-","-","Używane"
"https://www.otomoto.pl/oferta/toyota-auris-gd136jw-salon-polska-faktura-vat-23-ID6zJlyi.html#4b96ca4051","6024776362","Toyota Auris II","ul. Energetyczna 21 - 80-180 Kowale, gdański, Pomorskie (Polska)","40590","Firmy","Osobowe","Toyota","Auris","II (2012-)","2015","97 000 km","SB1KN3JEX0E053057","90 KM","Na przednie koła","Diesel","Manualna","1 364 cm3","Kompakt","5","5","Biały","20 luty 2015","Polska","Używane"
"https://www.otomoto.pl/oferta/bmw-x1-bmw-x1-xdrive-panoramiczny-dach-ID6zPIAX.html#4b96ca4051","6026294907","BMW X1 E84","Ostrów Wielkopolski, ostrowski, Wielkopolskie","56900","Osoby prywatnej","Osobowe","BMW","X1","E84 (2009-2015)","2011","124 823 km","WBAVP11050VR68827","143 KM","4x4 (stały)","Diesel","Manualna","1 993 cm3","SUV","-","-","Niebieski","20 grudzień 2011","Niemcy","Używane"
"https://www.otomoto.pl/oferta/ford-fiesta-ford-fiesta-mk7-1-25-82km-przebieg-jedynie-11-200-km-ID6zHxmT.html#4b96ca4051","6024345127","Ford Fiesta Mk7","Piaseczno, piaseczyński, Mazowieckie","35100","Osoby prywatnej","Osobowe","Ford","Fiesta","Mk7 (2008-)","2015","11 200 km","WF0DXXGAKDFM51508","82 KM","Na przednie koła","Benzyna","Manualna","1 242 cm3","Auta miejskie","5","5","Niebieski","20 styczeń 2016","Polska","Używane"
"https://www.otomoto.pl/oferta/opel-astra-1-4-16v-90-km2-x-kola-perfekt-lift-jak-nowaoryginal-ID6zPfcC.html#4b96ca4051","6026181922","Opel Astra H","Ostrowiec Świętokrzyski, ostrowiecki, Świętokrzyskie","16999","Osoby prywatnej","Osobowe","Opel","Astra","H (2004-2014)","2009","137 000 km","-","90 KM","Na przednie koła","Benzyna","Manualna","1 400 cm3","Kompakt","5","5","Niebieski","5 maj 2009","Niemcy","Używane"
"https://www.otomoto.pl/oferta/opel-astra-j-1-4-turbo-120km-model-2012-klima-parktronic-tempomat-alu18-zniemiec-ID6zO2oX.html#4b96ca4051","6025894387","Opel Astra J","Elbląg, Warmińsko-mazurskie","27900","Osoby prywatnej","Osobowe","Opel","Astra","J (2009-2015)","2011","131 200 km","-","120 KM","Na przednie koła","Benzyna","Manualna","1 400 cm3","Kombi","5","5","Inny kolor","14 styczeń 2012","Niemcy","Używane"
"https://www.otomoto.pl/oferta/volvo-xc-90-summum-faktura-vat23-zamiana-ID6zfhn9.html#4b96ca4051","6017610455","Volvo XC 90 I","Ochojno, krakowski, Małopolskie","49000","Osoby prywatnej","Osobowe","Volvo","XC 90","I (2002-2014)","2009","315 000 km","-","185 KM","4x4 (dołączany automatycznie)","Diesel","Automatyczna hydrauliczna (klasyczna)","2 400 cm3","SUV","5","7","Czarny","-","-","Używane"
"https://www.otomoto.pl/oferta/mazda-2-1-4-krajowy-po-przegladzie-w-serwisie-mazdy-oferta-salonu-ID6zzBE0.html#4b96ca4051","6022454940","Mazda 2 II","UL. LUBELSKA 29 - 10-406 Olsztyn, Warmińsko-mazurskie (Polska)","17900","Firmy","Osobowe","Mazda","2","II (2007-2014)","2008","107 200 km","-","86 KM","Na przednie koła","Benzyna","Manualna","1 349 cm3","Auta miejskie","5","5","Zielony","15 lipiec 2008","Polska","Używane"
"https://www.otomoto.pl/oferta/bmw-seria-3-sprzedam-bmw-318d-e91-ID6zPINx.html#4b96ca4051","6026295687","BMW Seria 3 E90","Nowe Miasto Lubawskie, nowomiejski, Warmińsko-mazurskie","21000","Osoby prywatnej","Osobowe","BMW","Seria 3","E90 (2005-2012)","2007","300 000 km","-","122 KM","Na tylne koła","Diesel","Manualna","2 000 cm3","Kombi","-","-","Czarny","-","Niemcy","Używane"
"https://www.otomoto.pl/oferta/toyota-corolla-okazja-2-0-diesel-salon-polska-bezwypadkowy-100-ID6zO2gp.html#4b96ca4051","6025893857","Toyota Corolla Seria","Częstochowa, Śląskie, Stradom","7200","Osoby prywatnej","Osobowe","Toyota","Corolla","Seria E12 (2001-2007)","2002","195 300 km","-","90 KM","Na przednie koła","Diesel","Manualna","1 995 cm3","Kombi","4","5","Srebrny","1 listopad 2002","-","Używane""https://www.otomoto.pl/oferta/opel-astra-1-4-16v-90-km2-x-kola-perfekt-lift-jak-nowaoryginal-ID6zPfcC.html#a1e7463c76","6026181922","Opel Astra H","Ostrowiec Świętokrzyski, ostrowiecki, Świętokrzyskie","16999","Osoby prywatnej","Osobowe","Opel","Astra","H (2004-2014)","2009","137 000 km","-","90 KM","Na przednie koła","Benzyna","Manualna","1 400 cm3","Kompakt","5","5","Niebieski","5 maj 2009","Niemcy","Używane"
"https://www.otomoto.pl/oferta/opel-astra-j-1-4-turbo-120km-model-2012-klima-parktronic-tempomat-alu18-zniemiec-ID6zO2oX.html#a1e7463c76","6025894387","Opel Astra J","Elbląg, Warmińsko-mazurskie","27900","Osoby prywatnej","Osobowe","Opel","Astra","J (2009-2015)","2011","131 200 km","-","120 KM","Na przednie koła","Benzyna","Manualna","1 400 cm3","Kombi","5","5","Inny kolor","14 styczeń 2012","Niemcy","Używane"
"https://www.otomoto.pl/oferta/volvo-xc-90-summum-faktura-vat23-zamiana-ID6zfhn9.html#a1e7463c76","6017610455","Volvo XC 90 I","Ochojno, krakowski, Małopolskie","49000","Osoby prywatnej","Osobowe","Volvo","XC 90","I (2002-2014)","2009","315 000 km","-","185 KM","4x4 (dołączany automatycznie)","Diesel","Automatyczna hydrauliczna (klasyczna)","2 400 cm3","SUV","5","7","Czarny","-","-","Używane"
"https://www.otomoto.pl/oferta/mazda-2-1-4-krajowy-po-przegladzie-w-serwisie-mazdy-oferta-salonu-ID6zzBE0.html#a1e7463c76","6022454940","Mazda 2 II","UL. LUBELSKA 29 - 10-406 Olsztyn, Warmińsko-mazurskie (Polska)","17900","Firmy","Osobowe","Mazda","2","II (2007-2014)","2008","107 200 km","-","86 KM","Na przednie koła","Benzyna","Manualna","1 349 cm3","Auta miejskie","5","5","Zielony","15 lipiec 2008","Polska","Używane"
"https://www.otomoto.pl/oferta/bmw-seria-3-sprzedam-bmw-318d-e91-ID6zPINx.html#a1e7463c76","6026295687","BMW Seria 3 E90","Nowe Miasto Lubawskie, nowomiejski, Warmińsko-mazurskie","21000","Osoby prywatnej","Osobowe","BMW","Seria 3","E90 (2005-2012)","2007","300 000 km","-","122 KM","Na tylne koła","Diesel","Manualna","2 000 cm3","Kombi","-","-","Czarny","-","Niemcy","Używane"
"https://www.otomoto.pl/oferta/toyota-corolla-okazja-2-0-diesel-salon-polska-bezwypadkowy-100-ID6zO2gp.html#a1e7463c76","6025893857","Toyota Corolla Seria","Częstochowa, Śląskie, Stradom","7200","Osoby prywatnej","Osobowe","Toyota","Corolla","Seria E12 (2001-2007)","2002","195 300 km","-","90 KM","Na przednie koła","Diesel","Manualna","1 995 cm3","Kombi","4","5","Srebrny","1 listopad 2002","-","Używane"
"https://www.otomoto.pl/oferta/nissan-qashqai-wyprzedaz-rocznika-w-salonie-nissan-ID6zvzzm.html#a1e7463c76","6021731980","Nissan Qashqai II","Rzeszotary k.Legnicy  ul. Legnicka 1 - 59-222 Legnica, Dolnośląskie (Polska)","85900","Firmy","Osobowe","Nissan","Qashqai","II (2013-)","2017","1 km","-","115 KM","Na przednie koła","Benzyna","Manualna","1 197 cm3","SUV","5","5","Niebieski","-","-","Używane"
"https://www.otomoto.pl/oferta/audi-sq5-audi-sq5-2016r-tfsi-354-km-quattro-tiptronic-b-o-aso-tanio-ID6zjT0g.html#a1e7463c76","6018708420","Audi SQ5","Nowa Wieś, pruszkowski, Mazowieckie","185000","Osoby prywatnej","Osobowe","Audi","SQ5","-","2016","16 430 km","WA1LCAFP5GA126089","354 KM","4x4 (stały)","Benzyna","Półautomatyczna (ASG, Tiptronic)","3 000 cm3","SUV","5","5","Biały","26 wrzesień 2017","Niemcy","Używane"
"https://www.otomoto.pl/oferta/bmw-x5-grupa-bawaria-motors-najwiekszy-dealer-bmw-w-polsce-ID6zksvG.html#a1e7463c76","6018844970","BMW X5 F15","Rozdzieńskiego 204 - 40-315 Katowice, Śródmieście (Polska)","265900","Firmy","Osobowe","BMW","X5","F15 (2013-)","2017","10 000 km","-","232 KM","4x4 (stały)","Diesel","Automatyczna hydrauliczna (klasyczna)","1 995 cm3","SUV","4","5","Czarny","26 październik 2017","-","Używane"
"https://www.otomoto.pl/oferta/nissan-qashqai-samochod-z-polskiego-salonu-ID6yXUHN.html#a1e7463c76","6013471747","Nissan Qashqai II","Rzeszotary k.Legnicy  ul. Legnicka 1 - 59-222 Legnica, Dolnośląskie (Polska)","69900","Firmy","Osobowe","Nissan","Qashqai","II (2013-)","2016","21 841 km","-","115 KM","Na przednie koła","Benzyna","Manualna","1 197 cm3","SUV","5","5","Czarny","-","Polska","Używane"
"https://www.otomoto.pl/oferta/porsche-cayenne-turbo-ID6zObUN.html#a1e7463c76","6025930957","Porsche Cayenne II","Warszawska 67 - 61-028 Poznań, Wielkopolskie (Polska)","414550","Firmy","Osobowe","Porsche","Cayenne","II (2010-)","2017","10 km","WP1ZZZ92ZHLA92755","520 KM","4x4 (stały)","Benzyna","Automatyczna hydrauliczna (klasyczna)","4 806 cm3","SUV","5","5","Szary","-","Polska","Nowe"
"https://www.otomoto.pl/oferta/seat-ibiza-nowa-ibiza-1-0-mpi-start-stop-75-km-demo-ID6zCIaV.html#a1e7463c76","6023195030","Seat Ibiza V","Szczecińska 38a - 91-222 Łódź, Bałuty (Polska)","59700","Firmy","Osobowe","Seat","Ibiza","V (2017-)","2017","5 km","-","75 KM","Na przednie koła","Benzyna","Manualna","1 000 cm3","Kompakt","5","5","Niebieski","-","-","Nowe"
"https://www.otomoto.pl/oferta/audi-a6-3-0tdi-272km-quattro-s-tronic-led-bose-acc-pneumatyka-head-up-kamera-ID6zJlnz.html#a1e7463c76","6024775697","Audi A6 C7","al. Wł. Bartoszewskiego 13 - 93-341 Łódź, Górna (Polska)","229900","Firmy","Osobowe","Audi","A6","C7 (2011-)","2017","27 685 km","WAUZZZ4GXHN109196","272 KM","4x4 (stały)","Diesel","Automatyczna dwusprzęgłowa (DCT, DSG)","2 967 cm3","Sedan","4","5","Czarny","-","-","Używane"
"https://www.otomoto.pl/oferta/jeep-grand-cherokee-5-7-v8-hemi-lpg-overland-zadbany-anglik-v5c-ID6zHuSn.html#a1e7463c76","6024335547","Jeep Grand Cherokee III","Ksawerów, pabianicki, Łódzkie","24900","Osoby prywatnej","Osobowe","Jeep","Grand Cherokee","III (2005-2010)","2006","212 000 km","-","-","4x4 (dołączany automatycznie)","Benzyna+LPG","Automatyczna hydrauliczna (klasyczna)","5 700 cm3","SUV","-","-","Szary","-","Wielka Brytania","Używane"
"https://www.otomoto.pl/oferta/mazda-6-bezwypadek-ksenon-niemcy-po-oplatach-lift-ID6zMIuO.html#a1e7463c76","6025579542","Mazda 6 I","Gniezno, gnieźnieński, Wielkopolskie","11900","Osoby prywatnej","Osobowe","Mazda","6","I (2002-2008)","2007","220 000 km","-","-","-","Diesel","-","-","Kombi","-","-","Szary","-","-","Używane"
"https://www.otomoto.pl/oferta/ford-fiesta-gwarancja-12-miesiecy-asistance-klimatyzacja-bluetooth-ID6zLVFO.html#a1e7463c76","6025395712","Ford Fiesta Mk7","Rybnik - 44-207 Rybnik, Śląskie (Polska)","32900","Firmy","Osobowe","Ford","Fiesta","Mk7 (2008-)","2015","70 013 km","-","60 KM","-","Benzyna","Manualna","1 242 cm3","Kompakt","5","-","Niebieski","-","Inny","Używane"
"https://www.otomoto.pl/oferta/honda-accord-honda-accord-viii-2012-benzyna-70032-km-kombi-ID6zMeOJ.html#a1e7463c76","6025465457","Honda Accord VIII","Pełczyce, choszczeński, Zachodniopomorskie","61500","Osoby prywatnej","Osobowe","Honda","Accord","VIII (2008-)","2012","70 032 km","JHMCW1700DC200448","156 KM","Na przednie koła","Benzyna","Manualna","1 997 cm3","Kombi","5","5","Czarny","4 grudzień 2012","Polska","Używane"
"https://www.otomoto.pl/oferta/skoda-octavia-ID6zPIIi.html#a1e7463c76","6026295362","Škoda Octavia II","Zgorzelec, zgorzelecki, Dolnośląskie","19000","Osoby prywatnej","Osobowe","Škoda","Octavia","II (2004-2013)","2008","278 000 km","-","170 KM","Na przednie koła","Diesel","Manualna","1 968 cm3","Kombi","4","5","Niebieski","1 czerwiec 2008","Niemcy","Używane"
"https://www.otomoto.pl/oferta/subaru-impreza-subaru-impreza-sti-n12-rajdowka-ID6zgXrT.html#a1e7463c76","6018010525","Subaru Impreza GD","Olsztyn, Warmińsko-mazurskie","125000","Osoby prywatnej","Osobowe","Subaru","Impreza","GD (2001-2007)","2006","1 000 km","-","340 KM","4x4 (stały)","Benzyna","-","2 500 cm3","Sedan","4","2","Biały","-","-","Używane"
"https://www.otomoto.pl/oferta/peugeot-508-allure-skora-navi-head-up-parktronik-szyberdach-keyles-go-ID6zLVCq.html#a1e7463c76","6025395502","Peugeot 508","Katowicka 12 - 43-250 Pawłowice, pszczyński, Śląskie (Polska)","41900","Firmy","Osobowe","Peugeot","508","-","2014","179 000 km","VF38DRHR8AL033031","140 KM","Na przednie koła","Diesel","Manualna","1 997 cm3","Sedan","4","5","Czarny","-","Niemcy","Używane"
"https://www.otomoto.pl/oferta/skoda-superb-2-0-tdi-190km-dsg-4x4-laurin-klement-opcje-sprawdz-doposazenie-ID6zO29N.html#a1e7463c76","6025893447","Škoda Superb III","Stalowa 16 - 41-500 Chorzów, Śląskie (Polska)","168650","Firmy","Osobowe","Škoda","Superb","III (2015-)","2018","1 km","-","190 KM","4x4 (dołączany automatycznie)","Diesel","Automatyczna dwusprzęgłowa (DCT, DSG)","1 968 cm3","Kombi","5","5","Czarny","-","-","Nowe"
"https://www.otomoto.pl/oferta/volkswagen-cc-ID6zPIIn.html#a1e7463c76","6026295367","Volkswagen CC","Wrocław, Dolnośląskie, Krzyki","63000","Osoby prywatnej","Osobowe","Volkswagen","CC","-","2012","80 000 km","Wvwzzz3czde521406","160 KM","Na przednie koła","Benzyna","Manualna","1 800 cm3","Coupe","4","5","Czarny","28 styczeń 2013","Polska","Używane"
"https://www.otomoto.pl/oferta/seat-altea-super-stan-igla-100-sprawny-ID6zClvF.html#a1e7463c76","6023107965","Seat Altea","Wschowa, wschowski, Lubuskie","15300","Osoby prywatnej","Osobowe","Seat","Altea","-","2006","207 000 km","-","140 KM","Na przednie koła","Diesel","Manualna","2 000 cm3","Minivan","5","5","Czarny","-","Niemcy","Używane"
"https://www.otomoto.pl/oferta/audi-a5-2-0-tdi-190-bang-olufsen-3x-sline-mmi-skora-xenon-grzane-siedzenia-pdc-ID6zHvS5.html#a1e7463c76","6024343217","Audi A5 8T","KRAKOWSKA 84 - 32-065 Nawojowa Góra, krakowski, Małopolskie (Polska)","107900","Firmy","Osobowe","Audi","A5","8T (2007-2016)","2014","138 100 km","-","190 KM","Na przednie koła","Diesel","Automatyczna dwusprzęgłowa (DCT, DSG)","2 000 cm3","Coupe","5","-","Czarny","29 lipiec 2014","Niemcy","Używane"
"https://www.otomoto.pl/oferta/volvo-xc-60-salon-polska-1-wlasciciel-4x4-86-tys-km-fv-23-gwarancja-ID6zsy1Z.html#a1e7463c76","6020772755","Volvo XC 60 I","BIELSKA 31 D - 43-200 Pszczyna, pszczyński, Śląskie (Polska)","69900","Firmy","Osobowe","Volvo","XC 60","I (2008-2017)","2010","86 500 km","-","164 KM","4x4 (stały)","Diesel","Automatyczna hydrauliczna (klasyczna)","2 400 cm3","SUV","5","5","Szary","31 maj 2010","Polska","Używane"
"https://www.otomoto.pl/oferta/bmw-seria-3-318i-136km-fleet-edition-2017-ID6zJlgj.html#a1e7463c76","6024775247","BMW Seria 3 F30","ul. Wrocławska 56 - 55-095 Długołęka, wrocławski, Dolnośląskie (Polska)","119900","Firmy","Osobowe","BMW","Seria 3","F30 (2012-)","2017","5 km","WBA8E31060A381865","136 KM","Na tylne koła","Benzyna","Półautomatyczna (ASG, Tiptronic)","1 499 cm3","Sedan","4","5","Czarny","-","-","Używane"
"https://www.otomoto.pl/oferta/renault-megane-1-5dci-bezwypadkowy-stan-bardzo-dobry-doinwestowany-ID6zO21z.html#a1e7463c76","6025892937","Renault Megane II","Poznań, Wielkopolskie, Grunwald","7500","Osoby prywatnej","Osobowe","Renault","Megane","II (2002-2008)","2003","220 000 km","VF1BM0F0529338450","80 KM","Na przednie koła","Diesel","Manualna","1 461 cm3","Kompakt","4","5","Beżowy","16 wrzesień 2003","Polska","Używane"
"https://www.otomoto.pl/oferta/seat-arona-full-led-1-0-tsi-start-stop-95-km-nowy-suv-seat-ID6zHvG4.html#a1e7463c76","6024342472","Seat Arona","Szczecińska 38a - 91-222 Łódź, Bałuty (Polska)","73212","Firmy","Osobowe","Seat","Arona","-","2018","5 km","-","95 KM","Na przednie koła","Benzyna","Manualna","1 000 cm3","Auta miejskie","5","5","Biały","-","-","Nowe"
